path,top_level,kind,lifecycle,workflow,proposed_action,risk,confidence,duplicate_group,rationale,human_decision,human_notes
issues/issue438/expand_ls3.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/expand_ls4.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/expand_ls5.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/expand_ls6.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/expand_ls7.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/expand_ls8.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/expand_ls9.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/find_frequent_parameters.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/log.diff,issues,text,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/ls_parameters.tsv,issues,text,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/lsexamine2_summary.txt,issues,documentation-or-report,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/readme.md,issues,documentation-or-report,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/readme_check_v1.md,issues,documentation-or-report,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/redo.sh,issues,shell-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/reversal.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue438/tag_counter.py,issues,python-script,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
issues/issue441/abs.xml,issues,xml-data,prototype,frontend-prototype,promote-or-sunset,medium,high,dup-020,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue441/output.html,issues,web-prototype,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue441/readme.md,issues,documentation-or-report,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue441/test.xml,issues,xml-data,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue441/transform.xsl,issues,xml-data,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue442/test.babylon,issues,binary-artifact,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue442/test.dict.dz,issues,binary-artifact,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue442/test.idx,issues,binary-artifact,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue442/test.ifo,issues,binary-artifact,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue442/transform_to_babylon.py,issues,python-script,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue443/searchHighlight.js,issues,web-prototype,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue443/test.html,issues,web-prototype,prototype,frontend-prototype,promote-or-sunset,medium,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue445/abs.xml,issues,xml-data,prototype,api-design,promote-or-sunset,high,high,dup-020,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue445/frontend.html,issues,web-prototype,prototype,api-design,promote-or-sunset,high,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue445/readme.md,issues,documentation-or-report,prototype,api-design,promote-or-sunset,high,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue445/serve_api.py,issues,python-script,prototype,api-design,promote-or-sunset,high,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/issue445/transform.xsl,issues,xml-data,prototype,api-design,promote-or-sunset,high,high,,issue-specific historical workspace; prototype service/frontend/export experiment,promote-or-sunset,
issues/readme.txt,issues,documentation-or-report,archival-issue,issue-repair,archive-no-refactor,low,high,,issue-specific historical workspace,archive-no-refactor,
localinstall/mac/.htaccess,localinstall,text,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac/download1.sh,localinstall,shell-script,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac/download2.sh,localinstall,shell-script,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac/download2_all.sh,localinstall,shell-script,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac/macCologneDictInstallation.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac/notes.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac/readme.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/_test.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/ant_install_session.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/download2.sh,localinstall,shell-script,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/download2_all.sh,localinstall,shell-script,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/homebrew_install_session.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/install_0.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/note_httpd_conf_orig.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/mac1/notes_install_php.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/xampp/.htaccess,localinstall,text,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
localinstall/xampp/readme.txt,localinstall,documentation-or-report,active-ops,local-install,harden-ops,medium,high,,local installation/download helper,harden-ops,
makemd/make_md.py,makemd,python-script,active-core,dictionary-export,test-and-package,low,high,,Markdown export workflow,test-and-package,
misc/boroo.all,misc,text,reference-doc,scholarly-reference,archive-no-refactor,low,high,,miscellaneous scholarly/reference artifact,archive-no-refactor,
"misc/Broken link report for April 04, 2017 at 10_28_55.html",misc,web-prototype,reference-doc,scholarly-reference,archive-no-refactor,low,high,,miscellaneous scholarly/reference artifact,archive-no-refactor,
misc/Cologne Digital Sanskrit Dictionaries Harvard Bibliography.txt,misc,documentation-or-report,reference-doc,scholarly-reference,archive-no-refactor,low,high,,miscellaneous scholarly/reference artifact,archive-no-refactor,
misc/Cologne-Lexicons-Kharagpur-2019_final.pptx,misc,reference-artifact,reference-doc,scholarly-reference,archive-no-refactor,low,high,,miscellaneous scholarly/reference artifact; binary scholarly/reference artifact,archive-no-refactor,
misc/Devanagari-Scheme.pdf,misc,reference-artifact,reference-doc,scholarly-reference,archive-no-refactor,low,high,,miscellaneous scholarly/reference artifact; binary scholarly/reference artifact,archive-no-refactor,
misc/gh_missing.txt,misc,documentation-or-report,reference-doc,scholarly-reference,archive-no-refactor,low,high,,miscellaneous scholarly/reference artifact,archive-no-refactor,
README.md,README.md,documentation-or-report,repo-governance,repo-governance,keep-maintained,low,high,,repo-level governance or metadata,keep-maintained,
readme_new_dict_addition.md,readme_new_dict_addition.md,documentation-or-report,reference-doc,scholarly-reference,document-owner,low,medium,,heuristic classification,document-owner,
Sandhi-Table-27.04.15-Likhushina-ed.doc,Sandhi-Table-27.04.15-Likhushina-ed.doc,reference-artifact,reference-doc,scholarly-reference,archive-no-refactor,low,high,,binary scholarly/reference artifact,archive-no-refactor,
Sandhi-Table-27.04.15-Likhushina-ed.pdf,Sandhi-Table-27.04.15-Likhushina-ed.pdf,reference-artifact,reference-doc,scholarly-reference,archive-no-refactor,low,high,,binary scholarly/reference artifact,archive-no-refactor,
stardict/make_babylon.py,stardict,python-script,legacy-python2,dictionary-export,port-or-retire,high,high,,legacy StarDict/Babylon export workflow; SyntaxError: Missing parentheses in call to 'print'. Did you mean print(...)?,port-or-retire,
stardict/redo.sh,stardict,shell-script,active-ops,dictionary-export,harden-ops,medium,high,,legacy StarDict/Babylon export workflow,harden-ops,
stardict/transcoder.py,stardict,python-script,legacy-python2,dictionary-export,consolidate-shared,high,high,,legacy StarDict/Babylon export workflow; duplicate transliteration implementation,consolidate-shared,
tools/propose_cleanup_taxonomy.py,tools,python-script,active-ops,review-roadmap,keep-maintained,low,high,,cleanup automation script,keep-maintained,
xmltag/all_xmltags.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/catall.sh,xmltag,shell-script,active-core,xml-tag-audit,harden-ops,low,high,,repeatable XML tag audit workflow,harden-ops,
xmltag/chgtag.py,xmltag,python-script,active-core,xml-tag-audit,test-and-package,low,high,,repeatable XML tag audit workflow,test-and-package,
xmltag/chgtag_gra.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/chgtag_mw.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/readme.txt,xmltag,documentation-or-report,active-core,xml-tag-audit,harden-ops,low,high,,repeatable XML tag audit workflow,harden-ops,
xmltag/redo_all.sh,xmltag,shell-script,active-core,xml-tag-audit,harden-ops,low,high,,repeatable XML tag audit workflow,harden-ops,
xmltag/redo_one.sh,xmltag,shell-script,active-core,xml-tag-audit,harden-ops,low,high,,repeatable XML tag audit workflow,harden-ops,
xmltag/xmltag.py,xmltag,python-script,active-core,xml-tag-audit,test-and-package,low,high,,repeatable XML tag audit workflow,test-and-package,
xmltag/xmltag_abch.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_acc.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_acph.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_acsj.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_ae.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,dup-001,generated XML tag report,mark-generated,
xmltag/xmltag_ap.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_ap90.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_armh.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,dup-001,generated XML tag report,mark-generated,
xmltag/xmltag_ben.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_bhs.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_bop.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_bor.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_bur.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_cae.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_ccs.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_fri.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_gra.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_gst.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_ieg.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_inm.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_krm.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_lan.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_lrv.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_mci.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_md.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_mw.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_mw72.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_mwe.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,dup-001,generated XML tag report,mark-generated,
xmltag/xmltag_pd.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_pe.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_pgn.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_pui.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_pw.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_pwg.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_pwkvn.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_sch.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_shs.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_skd.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_snp.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_stc.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_vcp.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_vei.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_wil.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xmltag/xmltag_yat.txt,xmltag,documentation-or-report,generated-report,xml-tag-audit,mark-generated,low,high,,generated XML tag report,mark-generated,
xsswork/readme.txt,xsswork,documentation-or-report,reference-doc,api-design,document-owner,high,high,,security remediation notes,document-owner,
